DEPTH,NPHI,RHOB,GR,RT,PEF,CALI
3832.7,0.333,2.736,30.669,2.127,10.262,8.884
3832.8,0.333,2.744,30.096,1.812,10.331,8.875
3832.9,0.335,2.755,29.243,1.58,10.48,8.835
3833.0,0.328,2.768,28.812,1.526,10.585,8.852
3833.1,0.32,2.773,28.708,1.627,10.501,8.875
3833.2,0.31,2.781,28.498,1.684,10.414,8.875
3833.3,0.304,2.793,28.917,1.689,10.331,8.828
3833.4,0.296,2.808,32.348,1.69,10.275,8.855
3833.5,0.298,2.825,35.341,1.711,10.306,8.808
3833.6,0.297,2.841,36.478,1.87,10.441,8.781
3833.7,0.298,2.858,36.108,2.191,10.572,8.781
3833.8,0.301,2.87,34.495,2.507,10.538,8.781
3833.9,0.305,2.866,32.803,3.071,10.279,8.793
3834.0,0.309,2.837,32.093,3.721,9.931,8.828
3834.1,0.317,2.791,31.406,4.324,9.703,8.859
3834.2,0.323,2.748,30.328,5.629,9.673,8.828
3834.3,0.327,2.724,30.499,6.494,9.763,8.828
3834.4,0.328,2.72,30.135,6.419,9.857,8.828
3834.5,0.331,2.729,29.923,6.383,9.886,8.793
3834.6,0.328,2.743,30.083,6.415,9.859,8.781
3834.7,0.322,2.759,30.187,7.104,9.827,8.781
3834.8,0.314,2.773,30.535,7.969,9.835,8.781
3834.9,0.306,2.787,30.45,8.19,9.872,8.781
3835.0,0.302,2.8,31.479,7.878,9.897,8.75
3835.1,0.3,2.815,31.19,7.837,9.897,8.75
3835.2,0.301,2.829,31.698,7.81,9.888,8.738
3835.3,0.306,2.836,31.967,8.224,9.872,8.703
3835.4,0.306,2.835,32.006,9.29,9.831,8.727
3835.5,0.308,2.827,31.942,9.75,9.765,8.755
3835.6,0.31,2.816,31.933,9.356,9.708,8.781
3835.7,0.315,2.807,31.65,8.86,9.703,8.781
3835.8,0.318,2.799,32.426,8.968,9.758,8.808
3835.9,0.325,2.796,32.141,9.109,9.845,8.805
3836.0,0.327,2.802,31.495,9.237,9.936,8.781
3836.1,0.326,2.815,31.599,10.19,9.998,8.781
3836.2,0.324,2.826,31.427,10.666,10.007,8.797
3836.3,0.319,2.825,31.355,7.597,9.974,8.805
3836.4,0.318,2.811,31.072,5.927,9.923,8.815
3836.5,0.314,2.792,30.408,6.127,9.883,8.801
3836.6,0.31,2.78,29.564,6.145,9.853,8.781
3836.7,0.307,2.78,28.8,5.665,9.819,8.781
3836.8,0.305,2.788,28.651,4.968,9.77,8.781
3836.9,0.303,2.799,29.623,4.239,9.727,8.781
3837.0,0.301,2.806,31.934,3.307,9.759,8.781
3837.1,0.299,2.81,35.489,1.672,9.903,8.781
3837.2,0.293,2.817,38.515,1.127,10.124,8.816
3837.3,0.293,2.833,38.833,1.355,10.336,8.788
3837.4,0.289,2.856,36.992,1.65,10.411,8.828
3837.5,0.293,2.872,35.383,1.834,10.283,8.835
3837.6,0.299,2.86,33.845,1.874,9.992,8.893
3837.7,0.312,2.812,33.322,1.844,9.7,8.96
3837.8,0.329,2.741,32.994,1.966,9.579,9.071
3837.9,0.35,2.672,33.374,2.188,9.68,9.078
3838.0,0.362,2.632,33.665,2.009,9.903,9.071
3838.1,0.363,2.629,33.824,2.022,10.09,9.018
3838.2,0.357,2.653,32.495,2.048,10.15,8.984
3838.3,0.347,2.686,31.316,2.034,10.103,8.998
3838.4,0.342,2.705,31.225,1.934,10.018,8.996
3838.5,0.336,2.704,32.427,1.877,9.961,9.063
3838.6,0.338,2.687,33.394,1.82,9.968,9.078
3838.7,0.337,2.669,34.395,1.865,10.028,9.089
3838.8,0.331,2.667,35.658,1.908,10.082,9.093
3838.9,0.333,2.684,36.722,1.901,10.089,9.024
3839.0,0.331,2.712,35.918,2.211,10.054,8.958
3839.1,0.332,2.737,33.395,2.977,9.997,8.961
3839.2,0.335,2.746,30.725,2.824,9.914,9.0
3839.3,0.337,2.734,31.091,2.336,9.791,9.067
3839.4,0.339,2.706,33.455,1.959,9.703,9.099
3839.5,0.338,2.677,35.332,1.805,9.782,9.109
3839.6,0.332,2.675,35.612,1.921,10.039,9.096
3839.7,0.327,2.715,33.834,2.152,10.301,9.064
3839.8,0.319,2.785,32.459,2.441,10.345,9.011
3839.9,0.31,2.843,30.806,2.536,10.133,9.025
3840.0,0.309,2.846,29.197,2.337,9.862,9.078
3840.1,0.323,2.79,28.153,2.241,9.753,9.091
3840.2,0.336,2.712,27.878,2.574,9.875,9.086
3840.3,0.349,2.656,29.341,2.979,10.137,9.038
3840.4,0.349,2.645,32.206,2.705,10.406,8.975
3840.5,0.337,2.671,34.454,2.314,10.641,8.953
3840.6,0.326,2.715,35.581,1.897,10.848,8.913
3840.7,0.314,2.764,35.084,1.634,11.039,8.913
3840.8,0.308,2.812,33.904,1.626,11.148,8.904
3840.9,0.3,2.855,32.614,1.654,11.07,8.953
3841.0,0.298,2.877,34.095,1.732,10.759,8.964
3841.1,0.293,2.86,35.598,1.768,10.315,9.055
3841.2,0.301,2.803,36.356,1.603,9.966,9.109
3841.3,0.321,2.73,36.276,1.711,9.881,9.065
3841.4,0.335,2.678,37.56,1.844,10.003,9.031
3841.5,0.339,2.668,39.215,1.669,10.123,9.031
3841.6,0.334,2.695,38.169,1.555,10.04,9.055
3841.7,0.332,2.731,38.11,1.516,9.77,9.085
3841.8,0.334,2.745,38.565,1.441,9.534,9.11
3841.9,0.336,2.731,39.189,1.409,9.47,9.156
3842.0,0.338,2.708,39.71,1.438,9.484,9.109
3842.1,0.335,2.69,39.621,1.498,9.443,9.109
3842.2,0.333,2.674,39.984,1.521,9.36,9.109
3842.3,0.335,2.66,39.322,1.508,9.319,9.084
3842.4,0.335,2.647,39.026,1.46,9.345,9.078
3842.5,0.332,2.638,39.333,1.423,9.388,9.103
3842.6,0.325,2.63,38.97,1.411,9.423,9.144
3842.7,0.319,2.623,38.055,1.323,9.454,9.175
3842.8,0.318,2.618,37.209,1.274,9.463,9.133
3842.9,0.317,2.616,35.856,1.393,9.417,9.109
3843.0,0.318,2.615,35.828,1.626,9.318,9.109
3843.1,0.323,2.614,35.285,1.922,9.237,9.069
3843.2,0.33,2.614,35.479,1.96,9.256,9.032
3843.3,0.333,2.615,37.778,1.715,9.403,9.078
3843.4,0.336,2.619,38.812,1.557,9.611,9.109
3843.5,0.335,2.628,37.441,1.582,9.781,9.109
3843.6,0.328,2.645,36.199,1.702,9.871,9.103
3843.7,0.319,2.671,36.666,1.853,9.893,9.059
3843.8,0.31,2.696,37.377,1.947,9.841,9.078
3843.9,0.31,2.707,38.056,2.022,9.7,9.031
3844.0,0.319,2.692,37.801,1.992,9.564,8.996
3844.1,0.331,2.659,37.263,1.924,9.565,9.005
3844.2,0.337,2.63,37.816,1.822,9.743,9.058
3844.3,0.341,2.623,38.001,1.78,10.009,9.078
3844.4,0.336,2.636,37.385,1.811,10.206,9.078
3844.5,0.326,2.652,36.639,1.908,10.262,9.078
3844.6,0.318,2.658,37.264,1.937,10.197,9.062
3844.7,0.317,2.657,36.594,1.939,10.032,9.019
3844.8,0.32,2.652,36.55,1.944,9.8,8.984
3844.9,0.32,2.643,36.722,2.052,9.567,8.984
3845.0,0.322,2.629,36.547,2.104,9.44,8.962
3845.1,0.321,2.615,36.487,2.126,9.492,8.993
3845.2,0.322,2.608,35.989,2.122,9.707,9.025
3845.3,0.33,2.614,35.881,2.051,9.977,9.011
3845.4,0.334,2.631,35.11,2.101,10.148,9.055
3845.5,0.335,2.651,35.733,2.357,10.129,9.099
3845.6,0.332,2.664,36.752,2.797,9.976,9.109
3845.7,0.324,2.664,37.481,3.212,9.853,9.109
3845.8,0.316,2.659,35.48,3.65,9.863,9.109
3845.9,0.311,2.658,34.449,3.88,9.952,9.096
3846.0,0.312,2.663,34.568,3.694,9.997,9.078
3846.1,0.319,2.665,34.072,3.316,9.934,9.031
3846.2,0.324,2.657,34.443,3.622,9.792,9.032
3846.3,0.322,2.64,34.935,5.531,9.626,9.086
3846.4,0.317,2.625,36.139,8.189,9.487,9.062
3846.5,0.311,2.623,36.847,10.916,9.39,9.031
3846.6,0.306,2.632,35.894,13.06,9.318,9.011
3846.7,0.299,2.642,34.712,15.379,9.255,8.998
3846.8,0.292,2.642,34.228,14.63,9.231,9.018
3846.9,0.287,2.63,34.763,13.88,9.311,9.031
3847.0,0.285,2.618,32.688,13.131,9.507,8.969
3847.1,0.277,2.618,31.347,12.389,9.758,8.953
3847.2,0.267,2.633,29.609,14.384,9.967,8.984
3847.3,0.261,2.659,30.037,15.702,10.063,8.984
3847.4,0.261,2.686,30.269,21.714,10.02,8.984
3847.5,0.272,2.704,30.91,25.345,9.859,8.947
3847.6,0.286,2.707,30.773,18.925,9.66,8.848
3847.7,0.295,2.697,30.808,9.615,9.528,8.828
3847.8,0.299,2.682,32.132,7.243,9.556,8.828
3847.9,0.296,2.675,31.83,7.874,9.752,8.871
3848.0,0.289,2.678,30.744,12.02,10.019,8.938
3848.1,0.282,2.687,29.263,17.307,10.225,8.981
3848.2,0.275,2.697,28.986,52.416,10.282,9.0
3848.3,0.268,2.705,29.167,761.284,10.239,8.98
3848.4,0.265,2.712,29.042,46759.969,10.208,8.899
3848.5,0.264,2.723,28.967,41586.07,10.272,8.815
3848.6,0.261,2.745,28.116,15749.117,10.443,8.828
3848.7,0.257,2.777,27.55,99.646,10.645,8.868
3848.8,0.256,2.814,27.349,24.759,10.773,8.898
3848.9,0.26,2.839,27.892,9.657,10.739,8.896
3849.0,0.269,2.841,29.82,6.37,10.544,8.906
3849.1,0.28,2.817,30.659,14.933,10.3,8.906
3849.2,0.29,2.782,30.482,62.55,10.137,8.888
3849.3,0.293,2.755,29.945,79.381,10.117,8.828
3849.4,0.287,2.746,28.013,47.344,10.188,8.815
3849.5,0.275,2.751,28.308,28.37,10.258,8.828
3849.6,0.26,2.758,28.042,15.838,10.279,8.859
3849.7,0.252,2.763,27.059,12.015,10.262,8.875
3849.8,0.248,2.766,27.162,9.621,10.236,8.896
3849.9,0.251,2.772,26.898,8.019,10.226,8.906
3850.0,0.258,2.784,26.758,8.926,10.228,8.848
3850.1,0.258,2.799,25.071,9.36,10.234,8.781
3850.2,0.255,2.817,24.6,6.963,10.25,8.781
3850.3,0.255,2.837,24.805,5.614,10.297,8.76
3850.4,0.253,2.856,24.03,4.843,10.383,8.766
3850.5,0.252,2.871,24.346,4.842,10.49,8.828
3850.6,0.25,2.879,24.183,4.513,10.566,8.863
3850.7,0.255,2.878,24.991,3.774,10.566,8.828
3850.8,0.26,2.864,25.381,3.252,10.478,8.781
3850.9,0.261,2.841,25.749,3.072,10.354,8.781
3851.0,0.263,2.818,26.239,3.21,10.277,8.75
3851.1,0.264,2.805,26.134,3.497,10.282,8.726
3851.2,0.26,2.801,26.319,3.591,10.32,8.703
3851.3,0.254,2.8,26.374,3.479,10.281,8.722
3851.4,0.25,2.791,26.356,3.6,10.092,8.781
3851.5,0.248,2.775,27.051,3.912,9.784,8.781
3851.6,0.246,2.758,28.147,4.027,9.456,8.781
3851.7,0.243,2.747,28.766,3.783,9.208,8.775
3851.8,0.241,2.745,28.076,3.767,9.052,8.763
3851.9,0.241,2.747,28.15,4.2,8.944,8.781
3852.0,0.243,2.748,29.099,4.883,8.844,8.781
3852.1,0.246,2.741,30.912,5.665,8.724,8.781
3852.2,0.25,2.721,32.131,5.873,8.59,8.781
3852.3,0.254,2.692,32.698,6.095,8.468,8.781
3852.4,0.257,2.665,32.155,5.953,8.383,8.781
3852.5,0.257,2.649,33.238,5.011,8.332,8.781
3852.6,0.255,2.646,33.233,4.039,8.288,8.781
3852.7,0.252,2.649,33.886,4.006,8.246,8.781
3852.8,0.25,2.648,34.265,4.44,8.223,8.781
3852.9,0.25,2.643,35.49,5.018,8.247,8.781
3853.0,0.251,2.639,34.573,5.522,8.316,8.781
3853.1,0.252,2.645,34.606,5.545,8.383,8.781
3853.2,0.25,2.655,35.285,5.527,8.422,8.809
3853.3,0.254,2.658,35.318,5.277,8.427,8.809
3853.4,0.253,2.649,34.588,4.443,8.395,8.809
3853.5,0.252,2.63,34.474,3.739,8.325,8.828
3853.6,0.247,2.612,35.409,3.278,8.208,8.875
3853.7,0.248,2.599,34.949,2.924,8.061,8.837
3853.8,0.249,2.595,35.38,2.846,7.92,8.781
3853.9,0.245,2.595,36.564,2.845,7.828,8.782
3854.0,0.244,2.593,36.003,3.031,7.855,8.828
3854.1,0.242,2.59,35.443,2.935,7.882,8.8
3854.2,0.241,2.589,35.579,2.921,7.958,8.8
3854.3,0.242,2.59,36.276,2.984,8.0,8.8
3854.4,0.245,2.589,37.665,2.773,7.997,8.781
3854.5,0.243,2.582,37.956,2.742,7.99,8.812
3854.6,0.244,2.574,36.975,2.839,8.028,8.781
3854.7,0.243,2.575,36.535,3.244,8.121,8.76
3854.8,0.24,2.591,36.079,3.637,8.217,8.75
3854.9,0.238,2.615,35.536,4.051,8.23,8.781
3855.0,0.24,2.634,35.421,4.225,8.129,8.781
3855.1,0.245,2.637,36.14,4.089,7.965,8.781
3855.2,0.25,2.626,36.446,3.965,7.816,8.781
3855.3,0.253,2.609,38.546,3.779,7.698,8.781
3855.4,0.253,2.593,38.518,3.471,7.571,8.781
3855.5,0.252,2.581,37.269,3.397,7.421,8.781
3855.6,0.254,2.576,37.556,3.575,7.31,8.781
3855.7,0.255,2.579,39.042,3.906,7.307,8.781
3855.8,0.255,2.588,38.758,4.157,7.404,8.782
3855.9,0.25,2.593,38.834,4.109,7.514,8.828
3856.0,0.242,2.587,38.054,3.948,7.57,8.828
3856.1,0.233,2.575,38.35,3.656,7.553,8.828
3856.2,0.228,2.566,38.56,3.486,7.478,8.781
3856.3,0.222,2.565,38.183,3.312,7.362,8.781
3856.4,0.217,2.572,37.557,3.409,7.213,8.781
3856.5,0.213,2.582,38.32,3.499,7.04,8.781
3856.6,0.211,2.591,38.818,3.609,6.865,8.781
3856.7,0.209,2.595,37.618,3.758,6.726,8.781
3856.8,0.208,2.593,36.551,3.864,6.65,8.781
3856.9,0.208,2.586,35.623,3.497,6.639,8.782
3857.0,0.208,2.582,36.612,3.385,6.671,8.828
3857.1,0.216,2.583,37.791,3.229,6.702,8.781
3857.2,0.223,2.589,37.782,2.928,6.712,8.781
3857.3,0.23,2.594,38.745,2.502,6.731,8.781
3857.4,0.237,2.594,38.92,1.907,6.82,8.781
3857.5,0.24,2.587,38.862,1.663,7.013,8.781
3857.6,0.241,2.579,38.742,1.586,7.247,8.781
3857.7,0.239,2.574,38.931,1.593,7.424,8.781
3857.8,0.232,2.576,37.537,1.66,7.492,8.813
3857.9,0.227,2.584,36.729,1.623,7.461,8.828
3858.0,0.226,2.597,37.487,1.525,7.36,8.781
3858.1,0.224,2.608,37.515,1.548,7.232,8.781
3858.2,0.224,2.614,38.578,1.578,7.121,8.781
3858.3,0.225,2.616,39.808,1.628,7.056,8.781
3858.4,0.226,2.612,39.289,1.68,7.052,8.781
3858.5,0.225,2.602,39.217,1.735,7.085,8.782
3858.6,0.22,2.582,40.18,1.815,7.043,8.84
3858.7,0.213,2.554,40.934,1.955,6.888,8.888
3858.8,0.213,2.527,39.959,2.071,6.699,8.855
3858.9,0.207,2.504,40.684,2.214,6.556,8.877
3859.0,0.206,2.487,42.152,2.293,6.501,8.863
3859.1,0.207,2.48,43.356,2.372,6.574,8.828
3859.2,0.206,2.483,43.728,2.496,6.764,8.828
3859.3,0.203,2.493,43.226,2.685,6.987,8.866
3859.4,0.2,2.503,41.938,2.784,7.146,8.933
3859.5,0.206,2.512,42.184,2.822,7.176,8.906
3859.6,0.209,2.517,42.346,2.849,7.065,8.906
3859.7,0.213,2.519,42.659,2.919,6.87,8.888
3859.8,0.215,2.516,44.177,2.998,6.669,8.828
3859.9,0.217,2.512,45.232,3.05,6.526,8.801
3860.0,0.215,2.508,46.501,3.19,6.443,8.781
3860.1,0.213,2.505,47.407,3.348,6.393,8.781
3860.2,0.208,2.504,46.966,3.298,6.354,8.795
3860.3,0.21,2.505,47.496,3.249,6.319,8.781
3860.4,0.208,2.507,47.621,3.23,6.297,8.781
3860.5,0.205,2.513,47.545,3.259,6.286,8.781
3860.6,0.201,2.519,48.137,3.388,6.272,8.781
3860.7,0.2,2.525,47.628,3.533,6.242,8.755
3860.8,0.199,2.529,48.082,3.718,6.204,8.758
3860.9,0.201,2.529,49.298,3.92,6.179,8.781
3861.0,0.208,2.523,49.797,4.342,6.182,8.781
3861.1,0.213,2.512,50.362,4.464,6.211,8.781
3861.2,0.214,2.501,51.263,4.243,6.248,8.781
3861.3,0.213,2.497,50.773,4.279,6.272,8.781
3861.4,0.21,2.499,51.287,4.253,6.264,8.781
3861.5,0.209,2.501,50.992,4.43,6.226,8.781
3861.6,0.213,2.5,50.561,5.234,6.202,8.75
3861.7,0.214,2.496,49.424,6.591,6.252,8.768
3861.8,0.217,2.498,49.682,6.926,6.428,8.773
3861.9,0.22,2.517,50.75,6.546,6.728,8.75
3862.0,0.22,2.552,50.648,6.196,7.102,8.75
3862.1,0.219,2.591,50.192,6.401,7.457,8.781
3862.2,0.221,2.621,47.079,7.66,7.694,8.781
3862.3,0.221,2.634,46.701,9.608,7.744,8.802
3862.4,0.222,2.63,46.741,10.252,7.593,8.864
3862.5,0.218,2.608,47.881,10.525,7.278,8.984
3862.6,0.222,2.567,48.137,11.025,6.892,8.912
3862.7,0.23,2.516,50.049,11.174,6.549,8.828
3862.8,0.231,2.473,52.154,11.175,6.333,8.793
3862.9,0.227,2.45,52.865,10.95,6.251,8.782
3863.0,0.22,2.447,52.387,10.544,6.248,8.828
3863.1,0.218,2.455,51.26,11.143,6.251,8.835
3863.2,0.215,2.463,53.304,11.579,6.213,8.875
3863.3,0.218,2.464,53.192,10.776,6.131,8.851
3863.4,0.215,2.459,53.301,9.842,6.032,8.828
3863.5,0.211,2.451,54.83,9.736,5.939,8.828
3863.6,0.211,2.444,55.291,9.856,5.874,8.781
3863.7,0.21,2.441,54.093,10.473,5.862,8.781
3863.8,0.211,2.442,53.166,12.277,5.917,8.781
3863.9,0.213,2.449,51.877,12.778,6.0,8.781
3864.0,0.216,2.463,52.217,11.988,6.043,8.781
3864.1,0.217,2.479,52.695,11.705,6.008,8.781
3864.2,0.217,2.495,51.705,12.291,5.926,8.763
3864.3,0.216,2.505,52.512,12.493,5.868,8.75
3864.4,0.215,2.505,54.208,13.129,5.895,8.73
3864.5,0.219,2.5,52.287,14.714,6.019,8.703
3864.6,0.221,2.498,52.796,16.502,6.174,8.703
3864.7,0.217,2.506,51.265,16.797,6.242,8.73
3864.8,0.217,2.521,50.457,19.371,6.148,8.738
3864.9,0.209,2.527,50.324,26.041,5.923,8.75
3865.0,0.208,2.517,50.086,26.965,5.669,8.703
3865.1,0.207,2.493,50.393,23.844,5.482,8.681
3865.2,0.206,2.47,51.454,23.453,5.382,8.672
3865.3,0.206,2.456,51.569,29.456,5.344,8.648
3865.4,0.204,2.45,50.594,38.905,5.355,8.641
3865.5,0.198,2.447,49.315,42.463,5.448,8.672
3865.6,0.197,2.448,48.331,39.431,5.673,8.672
3865.7,0.196,2.453,46.283,44.896,6.005,8.699
3865.8,0.198,2.468,43.829,43.245,6.313,8.695
3865.9,0.202,2.489,41.953,33.99,6.428,8.681
3866.0,0.202,2.505,36.913,23.604,6.306,8.672
3866.1,0.2,2.506,36.352,17.595,6.064,8.665
3866.2,0.202,2.492,39.798,21.063,5.878,8.639
3866.3,0.199,2.476,41.937,28.05,5.827,8.672
3866.4,0.197,2.467,41.362,35.138,5.855,8.693
3866.5,0.199,2.463,42.109,40.326,5.871,8.672
3866.6,0.198,2.462,43.764,38.51,5.813,8.672
3866.7,0.195,2.458,43.62,34.218,5.679,8.672
3866.8,0.191,2.451,43.621,28.634,5.517,8.672
3866.9,0.187,2.442,42.633,23.804,5.381,8.672
3867.0,0.185,2.434,42.648,21.753,5.298,8.672
3867.1,0.185,2.428,41.963,21.095,5.266,8.659
3867.2,0.185,2.424,42.137,20.884,5.284,8.672
3867.3,0.186,2.423,41.702,19.938,5.363,8.672
3867.4,0.186,2.43,40.784,19.655,5.472,8.672
3867.5,0.187,2.447,38.369,17.801,5.547,8.672
3867.6,0.19,2.465,35.777,15.352,5.527,8.638
3867.7,0.19,2.473,35.036,11.548,5.408,8.652
3867.8,0.192,2.462,33.482,10.819,5.246,8.66
3867.9,0.197,2.44,35.558,13.206,5.111,8.638
3868.0,0.193,2.419,36.481,12.852,5.031,8.652
3868.1,0.19,2.408,37.242,10.078,4.991,8.665
3868.2,0.186,2.404,36.357,7.596,4.968,8.652
3868.3,0.183,2.402,36.02,6.785,4.962,8.649
3868.4,0.182,2.401,38.078,6.485,5.002,8.672
3868.5,0.182,2.402,38.97,6.232,5.107,8.672
3868.6,0.183,2.409,39.266,5.546,5.257,8.682
3868.7,0.188,2.419,39.869,4.952,5.404,8.713
3868.8,0.192,2.429,41.752,4.236,5.513,8.75
3868.9,0.202,2.438,43.007,3.571,5.619,8.727
3869.0,0.207,2.447,45.477,3.31,5.818,8.75
3869.1,0.212,2.46,47.295,3.717,6.177,8.781
3869.2,0.223,2.483,46.088,3.689,6.673,8.762
3869.3,0.232,2.514,44.2,3.677,7.207,8.75
3869.4,0.242,2.548,41.377,3.47,7.635,8.75
3869.5,0.247,2.576,39.778,2.507,7.853,8.781
3869.6,0.248,2.598,39.206,1.999,7.859,8.781
3869.7,0.246,2.618,38.569,1.806,7.738,8.769
3869.8,0.238,2.631,38.265,1.815,7.553,8.781
3869.9,0.233,2.63,37.603,1.843,7.355,8.781
3870.0,0.227,2.615,39.826,1.863,7.226,8.812
3870.1,0.229,2.596,39.801,1.908,7.219,8.782
3870.2,0.222,2.585,39.309,2.035,7.317,8.875
3870.3,0.216,2.584,39.9,1.934,7.459,8.919
3870.4,0.218,2.585,38.682,1.877,7.582,8.906
3870.5,0.221,2.585,38.167,1.848,7.653,8.88
3870.6,0.225,2.581,38.506,1.887,7.649,8.891
3870.7,0.231,2.575,38.533,1.86,7.573,8.881
3870.8,0.231,2.568,37.829,1.831,7.445,8.894
3870.9,0.225,2.562,38.192,1.784,7.293,8.93
3871.0,0.235,2.558,38.472,1.789,7.175,8.953
3871.1,0.221,2.554,39.603,1.82,7.191,8.953
3871.2,0.222,2.551,38.994,1.786,7.434,8.972
3871.3,0.219,2.551,37.767,1.71,7.885,9.041
3871.4,0.222,2.556,35.964,1.663,8.362,9.117
3871.5,0.229,2.565,35.565,1.652,8.615,9.166
3871.6,0.242,2.574,35.791,1.658,8.538,9.069
3871.7,0.251,2.578,37.362,1.609,8.254,8.887
3871.8,0.246,2.575,37.118,1.602,7.971,8.875
3871.9,0.24,2.568,36.211,1.584,7.826,8.906
3872.0,0.238,2.563,35.375,1.632,7.793,8.896
3872.1,0.238,2.563,34.925,1.683,7.774,8.875
3872.2,0.238,2.568,35.94,1.719,7.702,8.847
3872.3,0.238,2.571,37.278,1.69,7.591,8.809
3872.4,0.238,2.57,38.25,1.679,7.519,8.791
3872.5,0.237,2.565,37.332,1.613,7.525,8.828
3872.6,0.24,2.56,38.07,1.606,7.569,8.828
3872.7,0.239,2.56,38.956,1.564,7.582,8.875
3872.8,0.242,2.565,38.365,1.623,7.538,8.856
3872.9,0.244,2.571,38.54,1.965,7.471,8.8
3873.0,0.244,2.575,39.047,2.023,7.428,8.781
3873.1,0.245,2.575,39.097,2.004,7.435,8.781
3873.2,0.247,2.572,37.948,1.99,7.482,8.781
3873.3,0.25,2.569,38.495,1.971,7.527,8.781
3873.4,0.252,2.567,40.142,2.039,7.514,8.781
3873.5,0.252,2.562,40.161,2.084,7.422,8.771
3873.6,0.252,2.551,39.541,1.967,7.287,8.781
3873.7,0.25,2.537,40.846,1.907,7.181,8.781
3873.8,0.248,2.528,40.007,1.97,7.159,8.781
3873.9,0.247,2.532,39.911,2.116,7.22,8.781
3874.0,0.248,2.548,40.518,2.336,7.311,8.781
3874.1,0.248,2.567,39.917,2.498,7.374,8.781
3874.2,0.247,2.582,40.405,2.403,7.377,8.781
3874.3,0.244,2.587,40.479,2.459,7.322,8.781
3874.4,0.242,2.58,40.989,2.509,7.233,8.781
3874.5,0.24,2.565,41.779,2.262,7.153,8.781
3874.6,0.239,2.548,40.901,2.239,7.1,8.781
3874.7,0.237,2.538,39.987,2.452,7.081,8.781
3874.8,0.236,2.539,39.602,2.625,7.098,8.781
3874.9,0.236,2.548,40.047,2.565,7.131,8.781
3875.0,0.238,2.559,40.538,2.373,7.139,8.781
3875.1,0.24,2.565,40.89,2.229,7.086,8.781
3875.2,0.241,2.56,39.749,2.136,6.972,8.781
3875.3,0.242,2.547,40.741,2.001,6.854,8.781
3875.4,0.242,2.535,40.881,1.924,6.792,8.775
3875.5,0.241,2.531,41.201,1.882,6.812,8.775
3875.6,0.239,2.537,39.733,1.85,6.889,8.781
3875.7,0.236,2.544,37.749,1.822,6.973,8.781
3875.8,0.23,2.548,38.601,1.896,7.025,8.819
3875.9,0.229,2.55,38.047,2.052,7.033,8.8
3876.0,0.232,2.557,37.684,2.178,7.022,8.756
3876.1,0.232,2.568,39.301,2.234,7.011,8.75
3876.2,0.229,2.578,41.626,2.224,6.989,8.781
3876.3,0.23,2.58,41.355,2.103,6.939,8.781
3876.4,0.232,2.573,40.841,1.998,6.858,8.781
3876.5,0.234,2.561,40.738,1.949,6.769,8.781
3876.6,0.232,2.55,41.035,1.949,6.718,8.805
3876.7,0.232,2.547,40.804,2.051,6.737,8.828
3876.8,0.234,2.552,40.004,2.077,6.818,8.791
3876.9,0.232,2.56,40.497,2.058,6.933,8.781
3877.0,0.231,2.568,40.51,2.11,7.056,8.782
3877.1,0.227,2.574,39.885,2.175,7.178,8.852
3877.2,0.23,2.581,39.614,2.183,7.289,8.847
3877.3,0.235,2.588,39.366,2.125,7.376,8.847
3877.4,0.233,2.591,40.403,2.072,7.422,8.856
3877.5,0.231,2.587,38.838,2.049,7.415,8.856
3877.6,0.231,2.582,39.537,2.04,7.379,8.828
3877.7,0.232,2.581,40.457,1.965,7.348,8.781
3877.8,0.232,2.586,39.486,1.895,7.332,8.782
3877.9,0.227,2.591,39.739,1.88,7.309,8.865
3878.0,0.229,2.591,38.985,1.963,7.255,8.828
3878.1,0.231,2.586,38.102,2.016,7.175,8.805
3878.2,0.229,2.582,37.74,2.007,7.108,8.781
3878.3,0.23,2.583,37.543,2.066,7.072,8.756
3878.4,0.229,2.59,37.241,2.161,7.047,8.769
3878.5,0.226,2.597,36.693,2.258,7.003,8.8
3878.6,0.226,2.603,35.849,2.422,6.94,8.828
3878.7,0.225,2.607,36.986,2.607,6.909,8.844
3878.8,0.225,2.61,37.635,2.799,6.98,8.828
3878.9,0.227,2.611,37.555,2.911,7.184,8.828
3879.0,0.229,2.61,36.568,2.815,7.486,8.866
3879.1,0.234,2.603,36.352,2.507,7.788,8.891
3879.2,0.237,2.589,37.205,2.288,7.983,8.99
3879.3,0.238,2.572,36.544,2.132,8.029,9.031
3879.4,0.243,2.559,35.48,2.155,7.975,8.966
3879.5,0.241,2.558,35.559,2.495,7.91,8.965
3879.6,0.237,2.571,34.794,3.217,7.889,8.929
3879.7,0.231,2.597,34.288,3.991,7.898,8.885
3879.8,0.225,2.628,33.244,4.331,7.905,8.828
3879.9,0.218,2.655,33.38,4.424,7.896,8.819
3880.0,0.218,2.67,34.125,4.4,7.889,8.781
3880.1,0.22,2.673,34.451,4.159,7.896,8.75
3880.2,0.221,2.67,34.911,4.072,7.917,8.771
3880.3,0.223,2.667,34.68,3.898,7.933,8.781
3880.4,0.225,2.669,35.086,3.768,7.91,8.781
3880.5,0.223,2.67,36.69,3.436,7.823,8.819
3880.6,0.227,2.664,36.691,3.144,7.688,8.781
3880.7,0.229,2.647,36.311,3.117,7.569,8.782
